age,is_recid,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,jail_duration
22,0,0,1,1,0,0,0,0,0,16.0
22,0,0,1,1,0,0,0,0,0,16.0
22,0,0,1,1,0,0,0,0,0,16.0
22,0,0,1,1,0,0,0,0,0,16.0
22,0,0,1,1,0,0,0,0,0,16.0
29,0,0,1,0,0,0,1,0,0,11.0
30,1,0,1,1,0,0,0,0,0,1.0
30,0,1,0,1,0,0,0,0,0,26.0
26,0,0,1,0,0,1,0,0,0,1.0
26,0,0,1,0,0,1,0,0,0,1.0
22,0,0,1,0,0,1,0,0,0,1.0
56,0,0,1,1,0,0,0,0,0,7.0
23,1,0,1,1,0,0,0,0,0,6.0
32,1,0,1,0,0,1,0,0,0,2.0
52,0,0,1,0,0,1,0,0,0,1.0
52,0,0,1,0,0,1,0,0,0,1.0
29,1,0,1,1,0,0,0,0,0,39.0
51,0,1,0,0,0,0,1,0,0,0.0
42,0,0,1,0,0,1,0,0,0,0.0
41,0,0,1,0,0,1,0,0,0,37.0
19,0,0,1,0,0,0,1,0,0,1.0
19,0,0,1,0,0,0,1,0,0,1.0
55,0,0,1,0,0,0,1,0,0,241.0
21,1,0,1,1,0,0,0,0,0,0.0
36,1,1,0,0,0,1,0,0,0,168.0
36,1,1,0,0,0,1,0,0,0,168.0
36,1,1,0,0,0,1,0,0,0,168.0
34,0,1,0,0,0,0,0,0,1,5.0
22,0,1,0,1,0,0,0,0,0,0.0
45,0,0,1,0,0,0,1,0,0,47.0
29,0,0,1,1,0,0,0,0,0,0.0
30,1,0,1,1,0,0,0,0,0,2.0
30,1,0,1,1,0,0,0,0,0,2.0
35,0,1,0,0,0,0,1,0,0,1.0
51,0,0,1,1,0,0,0,0,0,0.0
45,1,0,1,0,0,0,1,0,0,2.0
27,1,0,1,1,0,0,0,0,0,301.0
24,1,0,1,0,0,0,1,0,0,13.0
24,1,0,1,0,0,0,1,0,0,13.0
24,1,0,1,0,0,0,1,0,0,13.0
25,0,0,1,0,0,1,0,0,0,0.0
25,0,0,1,0,0,1,0,0,0,0.0
24,0,0,1,0,0,1,0,0,0,0.0
24,0,0,1,0,0,1,0,0,0,0.0
24,0,0,1,0,0,1,0,0,0,0.0
50,0,0,1,0,0,1,0,0,0,1.0
23,0,0,1,1,0,0,0,0,0,5.0
42,0,1,0,0,0,0,0,0,1,14.0
42,0,1,0,0,0,0,0,0,1,14.0
55,0,0,1,0,0,1,0,0,0,0.0
29,0,0,1,1,0,0,0,0,0,41.0
29,0,0,1,1,0,0,0,0,0,41.0
36,0,0,1,1,0,0,0,0,0,0.0
23,0,0,1,1,0,0,0,0,0,3.0
69,0,0,1,0,0,0,1,0,0,0.0
21,1,0,1,0,0,0,1,0,0,1.0
59,0,0,1,0,0,0,1,0,0,0.0
39,0,0,1,1,0,0,0,0,0,4.0
29,0,0,1,1,0,0,0,0,0,37.0
22,1,0,1,0,0,0,1,0,0,1.0
22,1,0,1,0,0,0,1,0,0,1.0
34,0,0,1,1,0,0,0,0,0,0.0
44,0,0,1,0,0,1,0,0,0,-1.0
25,0,0,1,1,0,0,0,0,0,58.0
25,0,0,1,1,0,0,0,0,0,58.0
31,0,0,1,1,0,0,0,0,0,0.0
35,1,0,1,1,0,0,0,0,0,2.0
35,1,0,1,1,0,0,0,0,0,2.0
35,1,0,1,1,0,0,0,0,0,2.0
27,1,0,1,1,0,0,0,0,0,2.0
27,1,0,1,1,0,0,0,0,0,2.0
30,0,0,1,0,0,1,0,0,0,374.0
30,0,0,1,0,0,1,0,0,0,374.0
33,0,0,1,1,0,0,0,0,0,1.0
29,0,0,1,0,0,0,0,0,1,0.0
50,0,1,0,0,0,1,0,0,0,0.0
28,1,0,1,1,0,0,0,0,0,0.0
20,1,0,1,1,0,0,0,0,0,1.0
60,0,0,1,0,0,1,0,0,0,0.0
53,0,0,1,0,0,0,1,0,0,1.0
38,0,1,0,0,0,0,0,0,1,0.0
51,1,0,1,0,0,0,1,0,0,1.0
25,0,0,1,0,0,0,1,0,0,31.0
23,0,1,0,0,0,1,0,0,0,0.0
27,1,0,1,1,0,0,0,0,0,203.0
54,0,1,0,1,0,0,0,0,0,1.0
26,0,1,0,1,0,0,0,0,0,1.0
24,0,0,1,0,0,1,0,0,0,1.0
55,1,0,1,0,0,0,1,0,0,1.0
35,0,0,1,1,0,0,0,0,0,1.0
26,0,0,1,0,0,0,1,0,0,2.0
26,0,0,1,0,0,0,1,0,0,2.0
75,0,1,0,1,0,0,0,0,0,1.0
30,0,0,1,1,0,0,0,0,0,55.0
36,1,0,1,1,0,0,0,0,0,0.0
56,0,0,1,1,0,0,0,0,0,72.0
24,0,0,1,1,0,0,0,0,0,0.0
34,1,0,1,0,0,0,0,0,1,2.0
34,1,0,1,0,0,0,0,0,1,2.0
25,1,1,0,1,0,0,0,0,0,47.0
39,0,1,0,0,0,0,1,0,0,1.0
39,0,1,0,0,0,0,1,0,0,1.0
46,0,0,1,0,0,1,0,0,0,0.0
27,0,0,1,1,0,0,0,0,0,6.0
32,0,1,0,0,0,1,0,0,0,0.0
28,1,0,1,1,0,0,0,0,0,-1.0
42,1,0,1,1,0,0,0,0,0,0.0
59,0,0,1,1,0,0,0,0,0,0.0
39,0,0,1,0,0,1,0,0,0,14.0
55,0,0,1,0,0,1,0,0,0,0.0
27,0,0,1,0,0,1,0,0,0,0.0
46,0,0,1,0,0,1,0,0,0,12.0
37,0,0,1,1,0,0,0,0,0,13.0
25,0,0,1,0,0,0,0,0,1,0.0
26,0,1,0,0,0,0,1,0,0,-1.0
29,0,0,1,0,0,1,0,0,0,119.0
55,0,0,1,0,0,1,0,0,0,1.0
55,0,0,1,0,0,1,0,0,0,1.0
35,1,0,1,1,0,0,0,0,0,1.0
33,0,0,1,0,0,0,0,0,1,40.0
43,1,0,1,1,0,0,0,0,0,1.0
53,0,1,0,0,0,1,0,0,0,0.0
60,0,0,1,1,0,0,0,0,0,21.0
60,0,0,1,1,0,0,0,0,0,21.0
60,0,0,1,1,0,0,0,0,0,21.0
57,0,0,1,1,0,0,0,0,0,0.0
57,0,0,1,1,0,0,0,0,0,0.0
21,0,1,0,1,0,0,0,0,0,1.0
55,1,0,1,1,0,0,0,0,0,25.0
27,1,0,1,1,0,0,0,0,0,1.0
40,0,0,1,1,0,0,0,0,0,2.0
57,0,0,1,0,0,0,0,0,1,1.0
37,0,1,0,0,0,1,0,0,0,1.0
36,0,1,0,1,0,0,0,0,0,10.0
32,1,0,1,0,0,1,0,0,0,5.0
32,1,0,1,0,0,1,0,0,0,5.0
32,0,0,1,1,0,0,0,0,0,1.0
26,0,1,0,0,0,1,0,0,0,0.0
36,1,0,1,1,0,0,0,0,0,2.0
22,0,0,1,0,0,0,1,0,0,0.0
22,0,0,1,0,0,0,1,0,0,0.0
31,0,1,0,1,0,0,0,0,0,2.0
26,1,1,0,1,0,0,0,0,0,0.0
50,1,1,0,0,0,1,0,0,0,3.0
38,0,1,0,1,0,0,0,0,0,0.0
21,0,0,1,1,0,0,0,0,0,0.0
21,0,0,1,1,0,0,0,0,0,0.0
47,0,0,1,1,0,0,0,0,0,0.0
30,0,0,1,1,0,0,0,0,0,1.0
30,0,0,1,1,0,0,0,0,0,1.0
36,1,0,1,1,0,0,0,0,0,1.0
36,1,0,1,1,0,0,0,0,0,1.0
36,1,0,1,1,0,0,0,0,0,1.0
43,0,1,0,0,1,0,0,0,0,1.0
38,0,1,0,0,0,1,0,0,0,1.0
52,0,0,1,0,0,1,0,0,0,14.0
35,0,0,1,0,0,1,0,0,0,2.0
35,0,0,1,0,0,0,0,0,1,2.0
38,0,0,1,0,0,0,0,0,1,1.0
53,0,0,1,0,0,1,0,0,0,0.0
51,0,1,0,0,0,1,0,0,0,4.0
53,0,0,1,1,0,0,0,0,0,0.0
57,0,0,1,1,0,0,0,0,0,117.0
22,1,0,1,1,0,0,0,0,0,19.0
22,1,0,1,1,0,0,0,0,0,19.0
21,1,0,1,1,0,0,0,0,0,1.0
26,1,0,1,1,0,0,0,0,0,1.0
24,1,1,0,1,0,0,0,0,0,14.0
24,1,1,0,1,0,0,0,0,0,14.0
48,0,0,1,1,0,0,0,0,0,1.0
27,0,0,1,1,0,0,0,0,0,20.0
49,0,1,0,0,0,1,0,0,0,3.0
47,1,0,1,0,0,1,0,0,0,0.0
30,1,0,1,1,0,0,0,0,0,1.0
55,0,0,1,1,0,0,0,0,0,1.0
44,0,0,1,0,0,1,0,0,0,0.0
20,0,0,1,1,0,0,0,0,0,44.0
20,0,0,1,1,0,0,0,0,0,44.0
34,0,0,1,1,0,0,0,0,0,1.0
45,1,0,1,1,0,0,0,0,0,1.0
38,0,0,1,0,0,0,1,0,0,1.0
50,0,0,1,0,0,1,0,0,0,0.0
32,0,0,1,1,0,0,0,0,0,-1.0
29,0,0,1,0,0,1,0,0,0,0.0
26,0,0,1,0,0,1,0,0,0,0.0
22,1,1,0,1,0,0,0,0,0,1.0
22,1,1,0,1,0,0,0,0,0,1.0
47,0,0,1,0,0,0,1,0,0,1.0
23,0,0,1,0,0,0,1,0,0,22.0
23,0,0,1,0,0,0,1,0,0,22.0
23,0,0,1,0,0,0,1,0,0,22.0
23,0,0,1,0,0,0,1,0,0,22.0
23,0,0,1,0,0,0,1,0,0,22.0
23,0,0,1,0,0,0,1,0,0,22.0
49,0,0,1,0,0,1,0,0,0,0.0
35,0,0,1,1,0,0,0,0,0,490.0
60,0,0,1,1,0,0,0,0,0,38.0
60,0,0,1,1,0,0,0,0,0,38.0
49,1,0,1,1,0,0,0,0,0,19.0
59,0,0,1,0,0,1,0,0,0,12.0
32,0,0,1,0,0,1,0,0,0,27.0
28,0,0,1,1,0,0,0,0,0,55.0
28,0,0,1,1,0,0,0,0,0,55.0
24,1,0,1,1,0,0,0,0,0,-1.0
40,0,0,1,0,0,0,1,0,0,1.0
32,0,0,1,1,0,0,0,0,0,-1.0
54,0,1,0,0,0,0,1,0,0,0.0
26,0,0,1,1,0,0,0,0,0,0.0
27,1,0,1,1,0,0,0,0,0,799.0
34,0,0,1,0,0,1,0,0,0,155.0
29,0,0,1,1,0,0,0,0,0,0.0
25,0,0,1,0,0,1,0,0,0,12.0
25,0,0,1,0,0,1,0,0,0,12.0
62,1,1,0,0,0,1,0,0,0,41.0
20,1,0,1,0,0,1,0,0,0,0.0
37,0,0,1,1,0,0,0,0,0,1.0
37,0,0,1,1,0,0,0,0,0,1.0
30,1,1,0,0,0,1,0,0,0,7.0
23,1,0,1,1,0,0,0,0,0,0.0
23,1,0,1,1,0,0,0,0,0,0.0
23,0,0,1,0,0,1,0,0,0,0.0
20,0,1,0,1,0,0,0,0,0,-1.0
29,1,0,1,0,0,1,0,0,0,45.0
24,0,0,1,1,0,0,0,0,0,58.0
54,0,1,0,0,0,1,0,0,0,26.0
51,0,1,0,0,0,1,0,0,0,0.0
66,0,0,1,1,0,0,0,0,0,0.0
66,0,0,1,1,0,0,0,0,0,0.0
31,0,0,1,0,0,1,0,0,0,1.0
50,0,0,1,0,0,1,0,0,0,11.0
50,0,0,1,1,0,0,0,0,0,0.0
40,0,0,1,0,0,1,0,0,0,1.0
30,1,1,0,1,0,0,0,0,0,0.0
24,0,1,0,0,0,1,0,0,0,2.0
24,0,1,0,0,0,1,0,0,0,2.0
24,1,0,1,0,0,0,1,0,0,0.0
23,1,1,0,1,0,0,0,0,0,0.0
25,0,1,0,1,0,0,0,0,0,0.0
54,1,0,1,0,0,1,0,0,0,2.0
31,0,1,0,1,0,0,0,0,0,0.0
25,0,0,1,0,0,1,0,0,0,1.0
25,0,0,1,0,0,1,0,0,0,1.0
46,0,0,1,0,0,1,0,0,0,1.0
30,0,1,0,0,0,1,0,0,0,0.0
35,0,1,0,0,0,0,1,0,0,30.0
25,0,0,1,0,0,0,0,0,1,266.0
22,0,1,0,0,0,1,0,0,0,-1.0
32,0,1,0,0,0,1,0,0,0,2.0
25,1,0,1,1,0,0,0,0,0,4.0
22,1,0,1,1,0,0,0,0,0,-1.0
22,1,0,1,1,0,0,0,0,0,-1.0
33,1,0,1,1,0,0,0,0,0,0.0
38,0,0,1,0,0,1,0,0,0,0.0
38,0,0,1,0,0,1,0,0,0,0.0
38,0,0,1,0,0,1,0,0,0,0.0
38,0,0,1,0,0,1,0,0,0,0.0
38,0,0,1,0,0,1,0,0,0,0.0
38,0,0,1,0,0,1,0,0,0,0.0
49,1,1,0,0,0,1,0,0,0,0.0
49,1,1,0,0,0,1,0,0,0,0.0
30,0,0,1,1,0,0,0,0,0,105.0
30,0,0,1,1,0,0,0,0,0,105.0
30,0,0,1,1,0,0,0,0,0,105.0
33,1,0,1,1,0,0,0,0,0,1.0
24,0,0,1,1,0,0,0,0,0,-1.0
23,0,0,1,1,0,0,0,0,0,0.0
33,1,0,1,1,0,0,0,0,0,2.0
37,1,0,1,0,0,1,0,0,0,0.0
40,0,1,0,0,0,1,0,0,0,0.0
23,0,0,1,1,0,0,0,0,0,0.0
27,0,0,1,0,0,1,0,0,0,229.0
27,0,0,1,0,0,1,0,0,0,229.0
43,1,0,1,1,0,0,0,0,0,0.0
26,0,0,1,0,0,1,0,0,0,56.0
35,1,0,1,1,0,0,0,0,0,1.0
25,1,0,1,1,0,0,0,0,0,6.0
61,1,0,1,1,0,0,0,0,0,0.0
30,0,0,1,1,0,0,0,0,0,0.0
42,0,1,0,1,0,0,0,0,0,57.0
42,0,1,0,1,0,0,0,0,0,57.0
42,0,1,0,1,0,0,0,0,0,57.0
53,1,0,1,0,0,1,0,0,0,51.0
25,0,0,1,0,0,1,0,0,0,0.0
52,0,1,0,1,0,0,0,0,0,0.0
26,1,0,1,0,0,1,0,0,0,143.0
39,1,0,1,1,0,0,0,0,0,-1.0
47,0,0,1,1,0,0,0,0,0,0.0
25,0,0,1,1,0,0,0,0,0,5.0
52,0,1,0,0,0,1,0,0,0,33.0
37,0,0,1,0,0,1,0,0,0,0.0
24,0,1,0,1,0,0,0,0,0,1.0
34,0,1,0,1,0,0,0,0,0,3.0
34,0,1,0,1,0,0,0,0,0,3.0
34,0,1,0,1,0,0,0,0,0,3.0
34,0,1,0,1,0,0,0,0,0,3.0
30,0,0,1,0,0,1,0,0,0,0.0
20,0,0,1,1,0,0,0,0,0,1.0
24,1,0,1,1,0,0,0,0,0,116.0
20,1,0,1,0,0,0,0,0,1,11.0
40,0,1,0,1,0,0,0,0,0,0.0
27,0,0,1,0,0,1,0,0,0,35.0
27,0,0,1,0,0,1,0,0,0,35.0
25,1,0,1,0,0,1,0,0,0,0.0
31,0,0,1,0,0,1,0,0,0,32.0
31,0,0,1,0,0,1,0,0,0,32.0
62,0,1,0,0,0,1,0,0,0,0.0
23,1,0,1,0,0,1,0,0,0,1.0
39,0,0,1,1,0,0,0,0,0,3.0
60,0,1,0,0,0,1,0,0,0,13.0
32,0,1,0,0,0,0,0,0,1,2.0
35,0,0,1,0,0,1,0,0,0,1.0
24,0,1,0,1,0,0,0,0,0,0.0
56,1,1,0,0,0,1,0,0,0,4.0
30,0,0,1,0,0,1,0,0,0,-1.0
20,0,0,1,1,0,0,0,0,0,0.0
41,1,0,1,0,0,1,0,0,0,47.0
41,1,0,1,0,0,1,0,0,0,47.0
35,1,0,1,0,0,1,0,0,0,1.0
21,0,0,1,0,0,1,0,0,0,53.0
60,0,1,0,0,0,1,0,0,0,549.0
60,0,1,0,0,0,1,0,0,0,549.0
28,0,1,0,0,0,1,0,0,0,0.0
23,0,0,1,1,0,0,0,0,0,3.0
23,0,0,1,1,0,0,0,0,0,3.0
23,0,0,1,1,0,0,0,0,0,3.0
26,0,1,0,0,0,0,1,0,0,1.0
56,0,0,1,1,0,0,0,0,0,1.0
25,0,1,0,0,0,1,0,0,0,1.0
23,1,0,1,1,0,0,0,0,0,1.0
20,1,0,1,0,0,0,1,0,0,0.0
23,0,0,1,0,0,1,0,0,0,0.0
21,1,0,1,1,0,0,0,0,0,1.0
21,1,0,1,1,0,0,0,0,0,1.0
21,1,1,0,1,0,0,0,0,0,59.0
21,1,1,0,1,0,0,0,0,0,59.0
41,0,0,1,0,0,1,0,0,0,279.0
61,0,0,1,0,0,1,0,0,0,1.0
35,0,1,0,1,0,0,0,0,0,14.0
33,0,0,1,0,0,1,0,0,0,0.0
26,0,0,1,1,0,0,0,0,0,0.0
26,0,0,1,1,0,0,0,0,0,0.0
21,0,0,1,0,0,0,1,0,0,4.0
21,0,0,1,0,0,0,1,0,0,4.0
25,0,0,1,1,0,0,0,0,0,57.0
25,0,0,1,1,0,0,0,0,0,57.0
25,0,0,1,1,0,0,0,0,0,57.0
25,0,0,1,1,0,0,0,0,0,57.0
32,0,0,1,1,0,0,0,0,0,22.0
32,0,0,1,1,0,0,0,0,0,22.0
32,0,0,1,1,0,0,0,0,0,22.0
41,1,0,1,1,0,0,0,0,0,0.0
24,0,0,1,1,0,0,0,0,0,4.0
20,1,0,1,0,0,0,1,0,0,192.0
23,0,0,1,0,0,1,0,0,0,1.0
28,1,0,1,1,0,0,0,0,0,1.0
25,1,0,1,0,0,0,0,1,0,0.0
25,1,0,1,0,0,0,0,1,0,0.0
58,0,1,0,0,0,1,0,0,0,2.0
49,0,0,1,1,0,0,0,0,0,1.0
22,0,1,0,0,0,0,1,0,0,0.0
21,1,0,1,1,0,0,0,0,0,1.0
27,1,1,0,1,0,0,0,0,0,3.0
32,1,0,1,1,0,0,0,0,0,190.0
25,0,1,0,1,0,0,0,0,0,102.0
25,0,1,0,1,0,0,0,0,0,102.0
50,0,0,1,1,0,0,0,0,0,2.0
23,0,1,0,1,0,0,0,0,0,0.0
34,0,0,1,0,0,1,0,0,0,0.0
25,1,0,1,1,0,0,0,0,0,32.0
33,1,1,0,0,0,1,0,0,0,43.0
30,0,0,1,0,0,0,0,0,1,1.0
25,1,0,1,0,0,0,0,0,1,58.0
30,0,0,1,0,0,0,1,0,0,0.0
31,0,0,1,1,0,0,0,0,0,0.0
39,0,0,1,0,0,1,0,0,0,4.0
42,0,0,1,0,0,0,0,1,0,3.0
29,1,1,0,0,0,1,0,0,0,34.0
32,1,1,0,1,0,0,0,0,0,3.0
27,0,0,1,0,0,0,0,0,1,0.0
24,0,0,1,0,0,0,0,0,1,1.0
52,0,0,1,1,0,0,0,0,0,0.0
52,0,0,1,1,0,0,0,0,0,0.0
26,0,1,0,0,0,1,0,0,0,0.0
31,1,0,1,0,0,1,0,0,0,0.0
31,1,0,1,0,0,1,0,0,0,0.0
38,0,0,1,0,0,0,1,0,0,1.0
20,0,0,1,1,0,0,0,0,0,66.0
25,0,0,1,1,0,0,0,0,0,57.0
25,0,0,1,1,0,0,0,0,0,57.0
25,0,0,1,1,0,0,0,0,0,57.0
25,0,0,1,1,0,0,0,0,0,57.0
36,0,0,1,0,0,0,0,0,1,0.0
30,0,1,0,0,0,1,0,0,0,1.0
20,1,0,1,1,0,0,0,0,0,4.0
29,0,1,0,0,0,1,0,0,0,221.0
29,0,1,0,1,0,0,0,0,0,2.0
29,0,1,0,1,0,0,0,0,0,2.0
24,0,0,1,0,1,0,0,0,0,0.0
31,0,0,1,0,0,1,0,0,0,77.0
28,0,0,1,0,0,1,0,0,0,195.0
28,0,0,1,0,0,1,0,0,0,195.0
33,0,1,0,0,0,1,0,0,0,0.0
26,0,0,1,1,0,0,0,0,0,33.0
26,0,0,1,1,0,0,0,0,0,33.0
26,0,0,1,1,0,0,0,0,0,33.0
41,0,0,1,0,0,0,0,0,1,0.0
39,0,0,1,1,0,0,0,0,0,2.0
39,0,0,1,1,0,0,0,0,0,2.0
39,0,0,1,1,0,0,0,0,0,2.0
54,0,1,0,0,0,1,0,0,0,170.0
37,0,1,0,0,0,1,0,0,0,1.0
27,0,0,1,1,0,0,0,0,0,34.0
27,0,0,1,1,0,0,0,0,0,34.0
43,1,0,1,0,0,0,1,0,0,0.0
49,1,0,1,0,0,1,0,0,0,3.0
33,0,1,0,1,0,0,0,0,0,0.0
20,0,0,1,1,0,0,0,0,0,83.0
42,0,0,1,1,0,0,0,0,0,-1.0
42,0,0,1,1,0,0,0,0,0,-1.0
44,1,0,1,0,0,1,0,0,0,8.0
28,1,0,1,1,0,0,0,0,0,51.0
28,1,0,1,1,0,0,0,0,0,51.0
32,1,0,1,1,0,0,0,0,0,414.0
30,0,0,1,0,0,1,0,0,0,1.0
28,1,0,1,1,0,0,0,0,0,1.0
38,0,0,1,0,0,1,0,0,0,158.0
38,0,0,1,1,0,0,0,0,0,1.0
27,0,1,0,0,0,1,0,0,0,33.0
27,0,1,0,0,0,1,0,0,0,33.0
21,0,0,1,0,0,1,0,0,0,0.0
29,0,0,1,1,0,0,0,0,0,0.0
21,0,0,1,0,0,1,0,0,0,501.0
21,0,0,1,0,0,1,0,0,0,501.0
34,1,1,0,1,0,0,0,0,0,1.0
21,1,0,1,0,0,1,0,0,0,1.0
36,1,0,1,1,0,0,0,0,0,31.0
29,1,0,1,1,0,0,0,0,0,0.0
34,1,0,1,1,0,0,0,0,0,0.0
38,0,0,1,1,0,0,0,0,0,8.0
36,0,0,1,0,0,1,0,0,0,24.0
32,0,0,1,0,0,0,1,0,0,6.0
27,0,0,1,0,0,1,0,0,0,0.0
23,0,0,1,1,0,0,0,0,0,0.0
47,0,0,1,0,0,1,0,0,0,0.0
20,0,0,1,1,0,0,0,0,0,-1.0
25,1,1,0,1,0,0,0,0,0,0.0
35,0,0,1,1,0,0,0,0,0,0.0
30,0,1,0,0,0,1,0,0,0,41.0
28,0,1,0,0,0,1,0,0,0,1.0
30,1,0,1,0,0,1,0,0,0,36.0
30,1,0,1,0,0,1,0,0,0,36.0
45,0,1,0,0,0,1,0,0,0,44.0
45,0,1,0,0,0,1,0,0,0,44.0
45,0,1,0,0,0,1,0,0,0,44.0
24,1,0,1,1,0,0,0,0,0,0.0
23,0,0,1,1,0,0,0,0,0,295.0
22,0,0,1,1,0,0,0,0,0,0.0
20,1,0,1,0,0,0,0,0,1,1.0
20,1,0,1,0,0,0,0,0,1,1.0
42,1,1,0,1,0,0,0,0,0,2.0
24,1,0,1,1,0,0,0,0,0,47.0
40,0,0,1,0,0,0,1,0,0,0.0
27,0,0,1,0,0,0,0,0,1,5.0
57,0,1,0,1,0,0,0,0,0,154.0
60,0,0,1,1,0,0,0,0,0,1.0
60,0,0,1,1,0,0,0,0,0,1.0
20,0,0,1,1,0,0,0,0,0,1.0
33,0,0,1,1,0,0,0,0,0,0.0
33,0,0,1,1,0,0,0,0,0,0.0
19,0,0,1,0,0,1,0,0,0,0.0
34,1,0,1,1,0,0,0,0,0,23.0
34,1,0,1,1,0,0,0,0,0,23.0
37,0,0,1,1,0,0,0,0,0,1008.0
24,0,0,1,0,0,1,0,0,0,0.0
24,0,0,1,0,0,1,0,0,0,0.0
27,1,0,1,1,0,0,0,0,0,2.0
29,1,0,1,1,0,0,0,0,0,355.0
21,1,0,1,0,0,1,0,0,0,36.0
21,1,0,1,0,0,1,0,0,0,36.0
21,1,0,1,0,0,1,0,0,0,36.0
26,0,1,0,0,0,1,0,0,0,0.0
26,0,1,0,0,0,1,0,0,0,0.0
32,0,0,1,0,0,0,1,0,0,0.0
30,1,0,1,0,0,1,0,0,0,108.0
42,1,1,0,0,0,1,0,0,0,0.0
29,0,1,0,0,0,1,0,0,0,105.0
29,0,1,0,0,0,1,0,0,0,105.0
29,0,1,0,0,0,1,0,0,0,105.0
29,0,1,0,0,0,1,0,0,0,105.0
29,0,1,0,0,0,1,0,0,0,105.0
29,0,1,0,0,0,1,0,0,0,105.0
38,0,0,1,0,0,1,0,0,0,100.0
32,0,0,1,1,0,0,0,0,0,-1.0
27,0,0,1,0,0,0,0,0,1,2.0
27,0,0,1,0,0,0,0,0,1,2.0
30,0,0,1,0,0,1,0,0,0,0.0
22,1,0,1,1,0,0,0,0,0,0.0
20,1,0,1,0,0,1,0,0,0,0.0
57,0,0,1,0,0,1,0,0,0,1.0
51,1,0,1,0,0,1,0,0,0,1.0
51,1,0,1,0,0,1,0,0,0,1.0
37,0,0,1,1,0,0,0,0,0,62.0
21,0,0,1,1,0,0,0,0,0,0.0
22,0,0,1,1,0,0,0,0,0,35.0
22,0,0,1,1,0,0,0,0,0,35.0
35,1,0,1,1,0,0,0,0,0,353.0
54,0,1,0,0,0,1,0,0,0,76.0
58,0,0,1,0,0,1,0,0,0,4.0
44,0,0,1,0,0,1,0,0,0,1.0
32,1,1,0,0,0,1,0,0,0,0.0
26,0,0,1,1,0,0,0,0,0,37.0
39,1,1,0,1,0,0,0,0,0,1.0
39,1,1,0,1,0,0,0,0,0,1.0
31,0,0,1,1,0,0,0,0,0,280.0
30,1,0,1,0,0,1,0,0,0,7.0
20,1,0,1,1,0,0,0,0,0,209.0
40,0,0,1,0,0,0,0,0,1,0.0
45,0,1,0,0,0,1,0,0,0,0.0
31,1,0,1,1,0,0,0,0,0,0.0
23,0,0,1,0,0,0,1,0,0,27.0
23,0,0,1,0,0,0,1,0,0,27.0
23,0,0,1,0,0,0,1,0,0,27.0
23,0,0,1,0,0,0,1,0,0,27.0
26,1,0,1,0,0,0,1,0,0,3.0
53,0,1,0,0,0,1,0,0,0,0.0
44,0,0,1,0,0,1,0,0,0,2.0
26,0,0,1,1,0,0,0,0,0,3.0
26,0,0,1,1,0,0,0,0,0,3.0
26,0,0,1,1,0,0,0,0,0,3.0
26,0,0,1,1,0,0,0,0,0,3.0
54,0,1,0,0,0,1,0,0,0,0.0
38,0,0,1,0,0,0,1,0,0,0.0
28,0,0,1,1,0,0,0,0,0,75.0
73,0,0,1,0,0,0,0,0,1,2.0
44,0,1,0,0,0,1,0,0,0,4.0
44,0,1,0,0,0,1,0,0,0,4.0
21,1,0,1,0,0,1,0,0,0,-1.0
35,0,0,1,0,0,1,0,0,0,182.0
28,0,0,1,1,0,0,0,0,0,0.0
28,0,0,1,0,0,1,0,0,0,1.0
24,1,0,1,1,0,0,0,0,0,182.0
57,0,0,1,1,0,0,0,0,0,275.0
28,0,0,1,1,0,0,0,0,0,-1.0
56,0,0,1,1,0,0,0,0,0,0.0
32,0,0,1,0,0,1,0,0,0,0.0
53,0,0,1,0,0,1,0,0,0,-1.0
53,0,0,1,0,0,1,0,0,0,-1.0
47,0,0,1,0,0,0,1,0,0,183.0
50,0,0,1,1,0,0,0,0,0,109.0
50,0,0,1,1,0,0,0,0,0,109.0
20,0,0,1,1,0,0,0,0,0,1.0
21,0,0,1,1,0,0,0,0,0,0.0
30,1,0,1,0,0,0,0,0,1,2.0
37,1,0,1,0,0,1,0,0,0,0.0
60,0,0,1,0,0,0,1,0,0,18.0
26,1,0,1,0,0,0,1,0,0,0.0
30,0,0,1,0,0,1,0,0,0,0.0
19,0,0,1,1,0,0,0,0,0,45.0
19,0,0,1,1,0,0,0,0,0,45.0
19,0,0,1,1,0,0,0,0,0,45.0
23,0,0,1,1,0,0,0,0,0,106.0
26,1,0,1,0,0,1,0,0,0,1.0
72,0,0,1,0,0,1,0,0,0,0.0
20,0,0,1,1,0,0,0,0,0,62.0
20,0,0,1,1,0,0,0,0,0,62.0
26,1,1,0,1,0,0,0,0,0,6.0
21,0,0,1,0,0,0,1,0,0,1.0
39,0,1,0,1,0,0,0,0,0,0.0
39,0,1,0,1,0,0,0,0,0,0.0
30,0,0,1,0,0,0,0,0,1,5.0
37,0,0,1,0,0,1,0,0,0,0.0
44,0,0,1,1,0,0,0,0,0,2.0
44,0,0,1,1,0,0,0,0,0,2.0
45,0,0,1,0,0,1,0,0,0,2.0
69,0,0,1,0,0,1,0,0,0,0.0
30,0,0,1,1,0,0,0,0,0,0.0
30,0,0,1,1,0,0,0,0,0,0.0
38,0,0,1,0,1,0,0,0,0,8.0
23,1,0,1,0,0,1,0,0,0,0.0
